cell_id	cluster	MajorAxisLength	total_DNA_median	total_rRNA	total_mRNA
839	4	15.9717452	526	554	3
840	0	13.44499807	845	1318	57
841	4	7.93674177	726	1055	5
842	3	10.45721657	570	977	24
843	0	26.0987106	827	1080	168
844	13	10.0392576	809	1100	15
845	1	15.9756585	901	1297	65
846	3	13.75090481	561	355	17
847	3	12.38024218	747	1175	45
848	1	11.37029223	803	631	31
849	9	16.51472867	484	871	10
850	0	21.12170539	956	1509	94
851	12	13.27709351	616	1300	20
852	19	10.03995237	805	1061	16
853	12	11.38985118	673	1366	24
854	1	23.41068992	974	965	36
855	16	17.44826169	507	815	15
856	2	10.96146345	601	1215	25
857	0	23.19370381	1034	1362	76
858	5	20.90212309	906	1366	95
859	2	16.31759449	447	653	11
860	1	12.71524269	966	1209	32
861	3	14.38295238	752	1021	17
862	6	9.600980691	554	335	8
863	0	20.38042267	755	1303	70
864	1	13.29901463	926	1051	43
865	2	14.81382125	548	885	12
866	14	20.4300137	734	1217	18
867	9	9.966532534	688	1431	14
868	16	10.00137421	611	626	3
869	8	15.51119779	466	326	37
870	4	9.036194621	650	1298	11
871	1	14.47833604	830	1047	225
872	1	11.76367679	869	1043	48
873	9	9.258683013	682	914	10
874	5	17.49316979	979	1214	45
875	1	15.64070494	791	745	49
876	0	15.47894298	946	1219	86
877	2	15.65849764	676	977	15
878	3	9.37045293	644	1452	13
879	1	13.81268357	927	937	69
880	3	16.80553621	546	1126	16
881	2	12.53150497	618	1834	16
882	2	18.06247383	849	726	18
883	7	18.5144336	904	1175	155
884	6	9.936429059	752	728	14
885	5	20.18729058	925	1061	55
886	0	19.64756253	927	885	95
887	0	16.79735128	933	2042	51
888	0	15.64337433	901	1130	95
889	4	10.12222464	784	1041	13
890	4	9.507263855	577	1077	10
891	4	11.33882492	674	639	6
892	11	9.281892364	651	1864	19
893	4	12.06230827	455	609	3
894	9	7.357535819	807	782	10
895	1	10.38246366	837	1004	115
896	1	17.0523318	835	986	63
897	8	12.08959152	542	633	9
898	7	18.92413678	940	1409	69
899	11	13.46677168	666	692	47
900	4	10.39687423	609	847	12
901	5	15.67633788	938	1087	51
902	1	11.2273155	846	864	17
903	3	8.177517647	705	1067	10
904	1	10.69292618	861	1001	5
905	5	24.04571553	920	1441	120
906	3	9.645562765	592	1721	7
907	2	11.03855496	718	2643	25
908	5	16.55413742	917	1504	126
909	15	13.52239231	965	1308	37
910	9	10.20259383	777	1126	23
911	9	10.93447624	767	1132	7
912	13	10.97461035	547	792	13
913	5	22.79777244	835	894	37
914	11	10.46993391	851	788	12
915	2	11.07298408	607	894	7
916	0	19.54613385	920	959	71
917	9	8.812685195	671	1252	9
918	15	14.75196244	855	1878	82
919	3	8.921620433	617	1322	11
920	2	16.01915086	513	1837	23
921	7	13.51234598	996	1428	27
922	9	12.9032467	719	920	8
923	4	8.579724221	707	1012	4
924	7	22.89278394	883	1312	126
925	9	12.15651591	769	911	9
926	1	19.81724852	880	1243	70
927	0	12.21454176	898	1301	27
928	1	15.93135856	918	1047	40
929	9	14.41153225	526	718	7
930	0	15.46138508	875	1067	104
931	18	9.195589417	680	623	9
932	0	16.27251188	922	1506	59
933	3	18.22789159	662	1024	33
934	4	9.880394151	856	1362	4
935	14	10.8590214	687	374	5
936	0	14.22687027	857	934	70
937	0	17.58779417	771	1426	128
938	4	11.93302093	804	858	9
939	9	8.769936314	672	875	7
940	9	11.86621986	491	1101	16
941	7	14.03459261	959	1573	57
942	4	10.36692607	1008	767	5
943	0	18.04939265	864	1428	139
944	0	29.47267282	885	870	296
945	12	16.58885333	481	1418	15
946	8	9.223777416	589	795	18
947	6	13.05110608	569	871	12
948	0	17.40576662	948	928	59
949	0	17.98266548	879	1393	130
950	1	10.56498833	757	1148	60
951	4	8.765704503	637	1011	5
952	4	9.49604568	775	867	6
953	4	9.740431758	692	827	5
954	9	15.08065671	837	841	14
955	9	12.05556618	915	947	26
956	4	9.809443428	746	910	12
957	0	28.75682421	914	1115	163
958	0	13.68821628	916	1133	18
959	14	9.33966967	617	1143	19
960	0	15.92951532	959	1155	98
961	6	10.93024575	572	1196	8
962	10	9.803257079	717	1109	23
963	2	8.812685195	754	597	11
964	1	13.00813613	702	863	37
965	8	9.280937645	868	500	4
966	9	6.78219459	896	632	8
967	12	18.55836078	662	2066	76
968	2	11.81110338	923	1313	15
969	6	8.802668927	681	839	6
970	10	13.78570682	943	1038	17
971	2	14.66779432	893	1054	16
972	7	13.92325753	833	1113	40
973	17	16.49056572	741	1091	36
974	0	17.47521574	879	1117	57
975	1	9.669506467	879	902	30
976	0	20.31381389	910	1322	96
977	9	10.65514927	619	999	17
978	11	11.17021583	595	484	4
979	8	9.873047738	567	991	7
980	0	16.78986203	842	1575	93
981	5	25.73832714	863	1243	93
982	4	10.91832352	609	413	7
983	2	13.00320473	859	757	17
984	2	10.35540461	694	2273	38
985	7	20.41884794	877	1006	85
986	0	15.31030903	871	1238	124
987	0	14.24905492	871	1401	88
988	2	10.19399886	758	1449	20
989	7	17.23609614	921	1128	55
990	6	10.02509245	642	277	5
991	1	12.40503582	841	771	19
992	4	9.521904571	784	1478	6
993	17	13.79381946	789	1443	58
994	9	10.687794	652	1438	35
995	1	9.221260229	880	1037	12
996	1	21.25318223	683	1322	80
997	5	24.57249923	812	1336	153
998	7	17.33561812	866	1131	90
999	2	10.81313479	465	1728	43
1000	1	9.308293243	789	1438	20
1001	4	10.71367677	820	1240	4
1002	14	9.901572195	536	646	12
1003	9	14.21115141	739	925	19
1004	0	14.06542475	809	1450	28
1005	1	12.66048509	781	1192	35
1006	0	16.11388584	654	1453	46
1007	13	8.899962056	654	2759	5
1008	0	20.38505724	839	1041	159
1009	0	16.01589733	938	1482	51
1010	8	10.49108028	649	678	7
1011	3	18.51187963	617	1527	54
1012	3	19.92967768	516	1540	25
1013	14	9.640969787	583	635	6
1014	0	14.99989036	880	933	63
1015	4	10.30955026	647	1710	16
1016	4	10.43858979	847	1162	11
1017	4	9.018649526	616	3218	18
1018	16	11.2711985	722	2009	18
1019	7	11.91733587	814	1742	51
1020	5	19.7001533	912	1076	80
1021	4	7.322978647	688	478	19
1022	0	19.24756933	841	1128	105
1023	8	10.1831072	638	1499	16
1024	11	9.023575374	589	2862	7
1025	0	18.93636274	800	1252	47
1026	0	19.95437804	905	1417	60
1027	2	15.96430742	968	1572	29
1028	4	13.0513083	531	696	10
1029	4	9.223777416	711	844	8
1030	3	9.826018834	707	674	13
1031	4	8.899962056	748	858	20
1032	7	10.44951086	852	1781	77
1033	4	10.76516531	605	856	7
1034	0	27.27468376	870	992	100
1035	3	12.33887434	750	958	43
1036	0	16.17604482	895	1648	65
1037	11	10.05552601	864	334	5
1038	18	9.80247725	828	946	22
1039	0	14.72907576	882	842	87
1040	1	17.95465705	862	962	85
1041	13	10.52000971	592	882	6
1042	3	17.77234975	809	1191	35
1043	0	14.97604084	925	1835	89
1044	6	8.812685195	785	1332	11
1045	2	14.16947893	914	1474	37
1046	2	11.06393921	855	1198	20
1047	0	18.82257625	960	1133	78
1048	8	11.19240105	828	840	17
1049	2	15.98950471	902	1172	29
1050	2	12.10058773	823	1145	29
1051	12	15.90898369	861	1428	51
1052	0	22.74180896	926	1056	80
1053	0	17.16087121	955	1337	55
1054	9	10.96983077	652	969	13
1055	8	9.388388785	675	306	12
1056	8	14.8232044	826	1210	18
1057	4	9.187772233	755	1079	15
1058	8	10.05966193	663	1000	18
1059	7	20.74141414	866	1339	65
1060	2	10.63549228	611	2243	50
1061	7	13.88196279	1120	1493	49
1062	1	19.28949063	726	1203	126
1063	10	10.13575082	616	718	10
1064	5	15.09543972	885	1046	42
1065	2	12.20487487	843	1244	25
1066	9	10.00418088	748	886	15
1067	4	9.243729098	667	455	12
1068	4	9.290240752	701	677	8
1069	2	10.7319537	877	894	18
1070	14	8.361773803	719	1262	39
1071	0	18.67376113	950	1154	93
1072	0	13.20566537	1128	1317	83
1073	12	11.68514714	731	2800	14
1074	2	11.26001857	879	1408	36
1075	3	13.45988594	746	1287	44
1076	9	11.23047322	621	620	6
1077	4	11.0590907	938	1053	8
1078	4	10.36770958	618	1578	9
1079	3	10.1069282	632	628	47
1080	7	12.24646085	861	937	39
1081	4	9.20867956	623	1352	3
1082	2	11.82796979	835	1344	43
1083	13	9.566355184	517	974	8
1084	3	12.60029367	668	3241	28
1085	8	9.612468754	633	218	5
1086	2	11.19367015	812	1118	27
1087	5	16.76888882	846	1311	70
1088	4	10.82320543	817	2630	12
1089	6	12.3703904	848	1249	17
1090	3	16.19085706	751	1362	76
1091	0	16.50429114	982	1320	78
1092	2	17.88810942	615	2373	65
1093	0	18.18203296	898	1371	78
1094	14	8.018142034	700	911	6
1095	0	16.86315267	875	1185	106
1096	0	18.01204413	934	1311	108
1097	12	8.355609896	667	1316	28
1098	2	10.32883516	781	931	12
1099	0	13.35079812	948	1195	33
1100	4	9.890776857	676	1091	17
1101	0	17.38553626	791	759	42
1102	0	16.20219331	952	1092	89
1103	0	27.40565381	840	1165	131
1104	0	11.22836578	960	1121	68
1105	3	11.55943021	711	605	23
1106	7	21.10957231	790	1645	76
1107	2	10.63766477	715	1896	26
1108	2	11.43680617	753	1049	22
1109	5	14.72577533	923	1238	49
1110	0	16.07049988	948	1126	80
1111	9	12.03096354	773	670	26
1112	4	12.18399605	827	1436	7
1113	16	9.312744102	808	816	4
1114	2	13.80207852	922	1662	42
1115	4	9.21703292	637	325	5
1116	8	9.045255548	773	812	17
1117	0	19.73493162	872	1747	84
1118	1	12.53359012	841	679	20
1119	13	11.67948371	651	1060	21
1120	9	11.15555253	827	1080	9
1121	7	21.03985156	935	1805	100
1122	3	10.97307125	568	1160	32
1123	0	15.73104729	812	1692	77
1124	2	12.10138908	879	965	17
1125	16	13.70268133	708	851	12
1126	3	17.06530447	601	1627	42
1127	8	8.198517322	573	1770	5
1128	11	8.734522165	602	1083	31
1129	13	12.04241532	785	869	10
1130	0	11.28248256	886	1066	48
1131	1	12.72401986	849	1147	69
1132	17	9.176322612	641	1393	13
1133	3	13.61757385	741	779	26
1134	7	20.0979469	899	1126	113
1135	3	15.18617414	651	1108	23
1136	1	20.48435461	758	1238	61
1137	2	8.899962056	847	797	13
1138	7	28.620953	860	1171	137
1139	0	21.16534895	852	1237	135
1140	12	12.20096011	626	2677	49
1141	11	8.654481711	638	1382	35
1142	3	9.544366489	632	1113	21
1143	5	15.68416024	928	1198	70
1144	3	20.13372975	751	937	43
1145	6	13.9616392	561	815	7
1146	12	15.99065325	802	1176	55
1147	15	18.23462805	827	2131	66
1148	13	7.911430312	754	636	6
1149	0	14.93797938	902	1284	35
1150	3	17.93511505	567	1978	26
1151	13	9.922930592	691	833	11
1152	16	9.176750592	744	870	12
1153	2	12.47436078	1026	1340	29
1154	4	12.03008521	841	2424	6
1155	1	15.82556226	830	1174	53
1156	11	8.818574831	614	1658	4
1157	8	10.41254503	772	851	22
1158	0	18.26847784	788	1244	29
1159	0	29.00309929	833	1270	219
1160	9	9.170685171	637	823	13
1161	4	10.81696447	711	722	6
1162	7	23.53094274	877	1814	111
1163	3	17.60977213	726	1280	53
1164	11	12.49234844	523	3172	137
1165	2	10.42889758	523	419	12
1166	5	14.04673105	917	1278	53
1167	4	7.801956384	658	346	10
1168	2	12.44101595	900	875	19
1169	6	13.42050156	736	1415	22
1170	8	9.093807719	563	830	5
1171	11	9.642468017	712	452	7
1172	6	9.300684393	770	797	12
1173	16	10.91990155	768	923	16
1174	1	17.6703825	816	903	35
1175	3	10.23713174	630	1494	14
1176	7	29.21056119	803	1030	173
1177	4	9.966532534	575	905	11
1178	1	9.209433669	820	1319	50
1179	6	11.94763746	728	1517	43
1180	3	17.72661642	593	1483	11
1181	5	18.91981922	948	1156	46
1182	9	10.97371436	784	523	4
1183	6	14.74832627	755	1976	19
1184	1	8.738155288	835	933	40
1185	6	9.887512839	598	1025	15
1186	2	9.43308719	850	1096	13
1187	2	13.99423274	936	1132	46
1188	2	14.58431737	914	1248	23
1189	2	14.71120798	857	1133	16
1190	0	14.96792061	879	1209	63
1191	2	14.57744724	550	1465	13
1192	1	8.998680787	781	836	25
1193	0	18.14582475	1002	1202	79
1194	7	20.81328212	952	952	75
1195	2	12.31118308	859	1161	30
1196	5	12.58328395	733	1025	37
1197	1	9.345707595	792	1154	47
1198	5	16.8883343	877	1012	59
1199	7	11.18034127	762	1341	49
1200	1	16.34724154	828	731	40
1201	0	11.56423619	814	1272	55
1202	1	10.25614173	824	731	27
1203	3	12.49186031	758	1783	30
1204	7	20.93859299	929	950	152
1205	9	9.733350259	634	953	14
1206	1	11.4804803	888	731	22
1207	11	9.321939215	751	290	3
1208	2	9.318734852	724	1524	13
1209	7	9.823333749	845	1735	43
1210	7	14.00708532	820	877	243
1211	14	9.280146658	608	314	31
1212	4	11.04209226	730	536	9
1213	0	25.90337395	915	1253	167
1214	2	11.21994561	637	1871	26
1215	15	14.3525897	980	1177	63
1216	1	10.68980629	869	855	55
1217	0	16.39400251	986	1142	59
1218	0	17.429763	1001	1062	58
1219	1	9.62695265	771	744	12
1220	3	13.61662263	764	880	19
1221	8	9.289717465	662	856	18
1222	2	10.51582097	646	3207	34
1223	2	14.19958841	849	965	41
1224	2	12.22058924	873	1115	44
1225	3	10.15221622	637	622	36
1226	9	14.15635345	707	2651	6
1227	14	9.718520563	615	636	14
1228	9	8.255716973	658	956	6
1229	2	13.21893973	573	1368	9
1230	0	14.53137267	889	1663	89
1231	0	12.72771483	900	1604	50
1232	4	8.794416845	677	1584	7
1233	0	9.649075469	844	1435	49
1234	15	20.28485496	917	1342	94
1235	2	12.33090831	670	1127	24
1236	6	10.20873339	523	977	9
1237	9	13.51572653	552	822	17
1238	7	13.5584403	887	1265	31
1239	14	8.882337563	658	944	15
1240	15	22.59215092	863	1464	547
1241	4	10.98121817	699	986	14
1242	3	9.536413833	598	1258	21
1243	1	11.87063078	803	902	36
1244	11	10.30930576	777	2680	24
1245	2	9.606139113	738	2096	19
1246	4	8.177517647	634	1030	12
1247	7	14.55268073	791	1382	52
1248	12	17.10960656	727	1976	79
1249	5	11.65735791	893	1373	170
1250	3	12.53775932	710	1127	45
1251	7	16.24279418	901	1225	141
1252	4	9.983007751	535	481	4
1253	10	9.69502554	755	739	7
1254	1	20.24336349	735	934	59
1255	4	8.047478162	713	1932	10
1256	0	12.30372467	604	916	29
1257	18	12.09743713	596	195	5
1258	5	13.15252159	822	1288	36
1259	2	13.17895638	914	962	47
1260	17	11.49737589	619	3477	25
1261	8	10.15174285	624	720	10
1262	1	14.50072414	805	1202	44
1263	3	16.76081375	674	1446	53
1264	5	15.45234905	886	1201	93
1265	3	12.35993284	746	1272	19
1266	2	9.775615865	764	1347	32
1267	2	12.2424843	724	2629	40
1268	15	10.40695889	716	936	14
1269	3	11.47407424	841	1275	17
1270	0	13.18269573	808	1423	58
1271	3	11.27599367	780	1228	30
1272	19	9.669506467	677	977	16
1273	4	12.33263543	667	627	11
1274	3	16.38466135	698	1532	55
1275	4	7.857238862	710	266	6
1276	4	11.16763615	482	927	9
1277	7	13.80167528	767	1016	48
1278	8	9.533778419	688	308	12
1279	2	10.18432281	724	1462	16
1280	9	8.303214552	683	1073	13
1281	3	10.59850195	734	791	16
1282	2	11.09799387	704	1213	21
1283	2	10.38748142	760	778	26
1284	2	13.84695507	893	1334	24
1285	4	9.033041258	616	763	7
1286	2	13.55567665	888	1036	30
1287	11	7.952493039	726	1061	10
1288	2	12.58689857	748	1360	30
1289	1	13.27430309	811	887	33
1290	2	14.67766744	812	1331	41
1291	2	8.818574831	644	1689	17
1292	0	14.67409786	972	1104	103
1293	3	15.81699084	678	1757	25
1294	3	20.61051553	690	1823	79
1295	9	9.516622131	634	1017	13
1296	0	12.63121756	760	1456	35
1297	2	10.12581556	655	2110	19
1298	8	9.934847231	718	1222	12
1299	11	7.541112993	773	738	5
1300	4	14.08379751	694	865	9
1301	4	8.054468142	653	1151	10
1302	14	8.826672505	605	806	7
1303	8	10.33394329	666	963	11
1304	3	12.64944872	768	847	18
1305	0	17.36526195	813	1634	87
1306	6	10.96071071	614	387	22
1307	12	11.27599367	796	2333	47
1308	8	11.13947655	594	675	13
1309	14	8.274713826	704	803	7
1310	10	12.93072799	662	946	9
1311	0	15.31203733	857	1089	86
1312	2	11.88805604	859	1355	39
1313	5	14.81014224	805	1143	45
1314	4	9.789125511	775	779	3
1315	0	22.42788448	851	1736	117
1316	7	27.75970986	859	1561	235
1317	12	10.46044865	456	1246	13
1318	4	9.500357686	613	1100	17
1319	1	9.993477028	862	961	21
1320	0	24.31058413	815	1608	279
1321	0	14.86125464	899	1023	81
1322	5	15.87749772	897	1991	114
1323	1	14.06966007	891	1049	88
1324	1	14.51322403	812	1253	86
1325	1	9.029976104	810	884	17
1326	2	9.768498677	700	1332	16
1327	8	9.962494453	640	1957	8
1328	9	10.50796236	552	917	15
1329	2	13.08603294	643	1914	17
1330	8	10.89399391	716	490	10
1331	6	12.0372259	709	683	13
1332	14	8.882337563	601	530	9
1333	13	11.94533855	745	406	11
1334	3	11.19780909	642	891	31
1335	2	10.56775275	589	2509	27
1336	14	13.21871473	792	965	37
1337	9	9.938024264	610	316	8
1338	12	14.10193287	929	1123	102
1339	4	11.89288913	702	844	6
1340	2	17.63783763	826	2081	90
1341	6	9.954141849	710	884	17
1342	15	17.58204719	814	1712	65
1343	2	15.51869561	913	802	37
1344	16	14.45388979	687	2447	9
1345	0	11.38019877	867	1199	30
1346	12	12.83438906	599	2524	38
1347	12	9.375752033	572	1630	29
1348	1	10.40624802	910	732	15
1349	2	12.32539068	864	1070	39
1350	16	17.0246703	696	3428	8
1351	9	9.653605614	569	1104	15
1352	4	11.77724829	673	412	6
1353	19	18.04634337	903	1297	84
1354	4	8.837431094	629	1198	13
1355	10	12.36530376	778	1156	21
1356	3	13.50578471	475	730	25
1357	14	9.176322612	594	431	7
1358	9	9.842615073	688	895	12
1359	5	19.30006831	915	1434	83
1360	7	15.79831187	901	1392	100
1361	4	8.608815195	791	1127	7
1362	12	16.5173428	650	2637	56
1363	8	9.321939215	831	702	3
1364	2	11.76536263	715	827	10
1365	4	7.533398541	819	1305	15
1366	7	14.06848309	841	1422	48
1367	2	10.35971961	802	1102	24
1368	2	10.29691423	756	977	19
1369	4	9.168106108	658	522	5
1370	11	8.045238919	652	1796	7
1371	14	9.648747354	561	900	23
1372	14	18.6175842	703	1573	45
1373	13	10.81548995	748	1233	12
1374	4	9.009254501	654	1818	8
1375	5	14.67774105	890	1118	50
1376	4	10.04976613	645	947	15
1377	8	10.86829748	720	1145	13
1378	13	10.56805612	670	1132	20
1379	2	13.59793942	651	2137	34
1380	3	15.53661952	715	1132	61
1381	8	10.02839412	636	666	19
1382	2	13.89532831	973	916	17
1383	1	10.73030196	862	929	24
1384	15	10.28754141	846	1869	232
1385	1	11.15349101	821	980	178
1386	0	13.03459864	832	1542	59
1387	14	8.963422289	762	648	7
1388	1	10.99541948	724	2407	81
1389	8	12.97673274	810	2321	6
1390	9	10.39537536	624	1000	9
1391	3	13.3709542	634	773	13
1392	0	12.13215233	897	1341	34
1393	4	11.36090356	801	873	8
1394	2	10.19193309	769	1043	19
1395	6	11.98008271	467	738	16
1396	7	20.16477934	949	1175	139
1397	2	10.393241	472	1066	15
1398	8	11.15651989	784	1136	14
1399	1	14.5332816	730	934	42
1400	3	15.30031817	578	976	37
1401	11	9.105128095	556	1959	8
1402	3	13.26296635	804	984	92
1403	1	10.99305032	615	1228	71
1404	7	24.4828929	876	918	47
1405	13	15.14050254	832	1305	43
1406	13	9.933133903	681	318	21
1407	0	12.6412414	870	1107	45
1408	4	9.308293243	644	1158	11
1409	7	10.62736007	841	1657	265
1410	1	13.36733729	579	723	15
1411	9	7.969639359	731	1197	6
1412	2	12.91610561	798	872	13
1413	4	8.995768221	573	309	4
1414	2	15.34892146	753	1000	30
1415	12	17.05275458	684	2016	59
1416	1	13.69131753	831	982	58
1417	18	9.64168548	646	756	3
1418	13	13.0075724	628	534	5
1419	2	9.223777416	684	1754	20
1420	11	9.488711846	614	370	97
1421	5	14.87479085	842	1145	66
1422	16	11.45543677	617	937	35
1423	4	9.20867956	665	389	9
1424	0	19.79370388	780	1303	143
1425	1	13.32357811	905	907	27
1426	7	13.93746451	901	1539	47
1427	6	8.679737151	656	272	5
1428	4	9.909402594	842	900	19
1429	0	12.87596725	875	1472	38
1430	3	10.12508764	717	1229	30
1431	4	9.074842862	568	1832	6
1432	4	11.52775388	479	587	5
1433	7	28.987882	664	1546	90
1434	1	18.20136951	857	946	343
1435	1	18.06857411	869	1030	51
1436	6	8.696749197	650	1989	12
1437	0	15.24609335	919	949	76
1438	16	10.77061923	635	728	3
1439	1	21.29870593	760	1208	107
1440	9	10.82037161	565	262	9
1441	8	9.195589417	827	1309	14
1442	7	23.91020795	920	1501	143
1443	5	13.43946415	891	1195	33
1444	1	13.18856315	748	749	30
1445	0	17.41885563	775	1206	71
1446	8	13.68083083	741	591	10
1447	1	12.12781751	863	1105	23
1448	13	9.886806444	655	394	11
1449	5	14.60152792	848	1651	65
1450	19	18.51911506	742	1768	93
1451	10	10.95316366	736	1208	8
1452	1	15.34168653	749	932	27
1453	0	14.2853566	900	1036	93
1454	3	11.02021422	758	777	29
1455	5	14.85602056	658	1195	46
1456	13	11.97493064	661	581	27
1457	0	18.21323181	927	1201	128
1458	15	13.81000061	902	1654	483
1459	0	17.11841776	778	1085	78
1460	4	10.25341522	708	1039	5
